time,system_demand,demand_7da,temp,sce_gas_price,solar_7da,price,solar_gen,wind_gen,clouds,humidity,feels_like,wind_deg,wind_speed,wind_gust,pressure,uvi
2/9/23 12:00,21248,19653.88,76.06,8.45,8824.68,14.65814,12454.41667,2363.75,0,29,74.73,237,4,7,1028,4.47
2/9/23 13:00,21650,19818.76,77.65,8.45,8882.07,13.55193,12699.25,2193.416667,0,27,76.39,207,1.99,5.99,1026,3.95
2/9/23 14:00,21911,20364.08,78.53,8.45,8553.71,15.70042,12748.33333,1744.583333,0,26,77.31,270,5.75,5.663333333,1026,2.79
2/9/23 15:00,22508,21278.46,78.26,8.45,7074.92,30.53577,11649.08333,1489.833333,0,26,77,190,5.75,5.336666667,1026,1.46
2/9/23 16:00,23890,22825.3,76.42,8.45,2898.58,57.14286,5624.916667,1450.25,0,27,75.04,244,1.99,5.01,1027,0.5
2/9/23 17:00,25812,25201.53,72.86,8.45,102.76,79.59249,300.0833333,1251.166667,0,25,71.02,270,4.61,4.34,1026,0
2/9/23 18:00,26439,26517.89,67.6,8.45,0,80.87699,-93.16666667,1256.416667,0,36,65.75,270,4.61,3.67,1026,0
2/9/23 19:00,25893,26068.55,65.17,8.45,0,73.41877,-88.33333333,1308.916667,0,39,63.23,66,1.01,3,1028,0
2/9/23 20:00,25280,25296.74,63.91,8.45,0,70.33121,-87.08333333,1287.583333,0,33,61.56,172,1.01,1.99,1029,0
2/9/23 21:00,24429,24393.04,63.12,8.45,0,66.18571,-87.83333333,1271.833333,0,38,60.93,0,0,1.5,1029,0
2/9/23 22:00,23021,22974.79,62.35,8.45,0,58.78345,-87.83333333,1201.333333,0,38,60.06,173,1.01,1.01,1034,0
2/9/23 23:00,21912,21656.68,60.96,8.45,0,55.59265,-87,1120.916667,0,40,58.64,175,1.01,1.01,1028,0
2/10/23 0:00,21402,21363.99,60.15,8.73,0,57.52234,-87.16666667,1135.083333,0,38,57.65,0,0,1.01,1028,0
2/10/23 1:00,20726,20715.6,59.31,8.73,0,55.97082,-87,1144.666667,0,35,56.59,189,1.01,1.01,1027,0
2/10/23 2:00,20386,20355.68,58.8,8.73,0,54.88279,-87.75,951.75,0,36,56.07,360,3.44,2.505,1027,0
2/10/23 3:00,20421,20332.8,57.81,8.73,0,53.74469,-88,995.1666667,0,38,55.08,333,1.01,4,1021,0
2/10/23 4:00,21042,20721.86,56.86,8.73,0,62.33766,-88.83333333,1051.25,0,34,53.83,10,3.44,2.995,1026,0
2/10/23 5:00,22666,22145.37,56.93,8.73,0,71.06143,-90.08333333,1052.166667,0,31,53.78,165,1.01,1.99,1026,0
2/10/23 6:00,24426,24291.79,56.71,8.73,104.01,85.60406,4.083333333,1163.833333,0,34,53.69,0,0,1.99,1021,0
2/10/23 7:00,24821,24783.71,56.28,8.73,2670.01,67.42509,3566.583333,1201.666667,0,34,53.2,0,0,1.99,1021,0
2/10/23 8:00,23782,23434.48,59,8.73,6757.68,52.11495,10400.66667,1349.75,0,37,56.34,40,9.22,1.99,1022,0.65
2/10/23 9:00,22848,21809.96,64.22,8.73,8254.28,36.92697,12858.75,1534.583333,0,31,61.81,0,4.61,1.99,1029,1.74
2/10/23 10:00,22686,20299.04,68.22,8.73,8277.44,29.99534,13366.08333,1818.75,0,23,65.82,50,9.22,1.99,1026,3.12
2/10/23 11:00,21950,19288.1,71.28,8.73,8139.79,25.78441,13108.33333,2006.75,0,21,69.1,70,6.91,1.99,1028,4.11
2/10/23 12:00,21582,19004.44,73.78,8.73,8146.64,24.42045,12980.16667,1830.583333,0,19,71.74,20,6.91,1.99,1026,4.47
2/10/23 13:00,21674,19170.33,75.67,8.73,7939.83,27.3988,12757.58333,1562.916667,0,19,73.83,2,1.99,1.99,1026,3.95
2/10/23 14:00,21917,19758.72,76.06,8.73,7374.01,30.86884,12094.41667,1336.75,0,19,74.26,0,3.44,3.562857143,1024,2.64
2/10/23 15:00,22187,20679.75,75.38,8.73,5867.01,45.7207,9496.916667,1269.916667,0,18,73.47,140,9.22,5.135714286,1021,1.37
2/10/23 16:00,23761,22361.93,73.53,8.73,2227.27,65.77826,4065.25,1130.583333,0,23,71.65,160,5.75,6.708571429,1021,0.47
2/10/23 17:00,25475,24814.44,68.72,8.73,78.49,80.52376,486.0833333,983.9166667,0,27,66.56,140,4.61,8.281428571,1021,0
2/10/23 18:00,25965,26060.54,64.56,8.73,0,78.99726,-82.83333333,920.5,0,34,62.31,220,4.61,9.854285714,1021,0
2/10/23 19:00,25452,25597.8,62.33,8.73,0,72.77805,-86.75,980.75,0,40,60.13,200,3.44,11.42714286,1024,0
2/10/23 20:00,24896,24886.06,60.85,8.73,0,70.396,-86.33333333,958.8333333,0,34,58.24,39,3,13,1024,0
2/10/23 21:00,24147,24201.36,60.42,8.73,0,66.37606,-86.91666667,973.5,0,36,57.85,182,1.01,1.01,1024,0
2/10/23 22:00,23173,23048.55,59.56,8.73,0,63.87432,-86.58333333,1290.416667,0,48,57.47,174,1.01,1.01,1023,0
2/10/23 23:00,22064,21883.48,58.87,8.73,0,60.16176,-87,1529.833333,0,45,56.57,334,1.01,7,1023,0
2/11/23 0:00,21329,21096.09,57.79,9.23,0,60.17451,-87.91666667,1904,0,45,55.38,0,0,8.037272727,1022,0
2/11/23 1:00,20690,20380.46,57.6,9.23,0,59.03966,-88.25,1935.333333,0,39,54.9,0,0,9.074545455,1022,0
2/11/23 2:00,20115,19894.39,56.82,9.23,0,58.96212,-87,2449.583333,0,43,54.23,0,0,10.11181818,1024,0
2/11/23 3:00,19836,19671.29,55.47,9.23,0,55.7454,-87.25,2795.166667,0,41,52.65,0,0,11.14909091,1014,0
2/11/23 4:00,20035,19807.13,54.23,9.23,0,56.44404,-88,2593.083333,0,46,51.51,0,0,12.18636364,1023,0
2/11/23 5:00,20652,20312.01,53.76,9.23,0,59.67907,-88.66666667,2396.916667,0,50,51.19,0,0,13.22363636,1013,0
2/11/23 6:00,21522,21154.17,52.88,9.23,55.14,64.94666,-65.33333333,2505.75,0,50,50.22,0,0,14.26090909,1020,0
2/11/23 7:00,21613,21122.93,51.67,9.23,1781.88,58.33833,2002.916667,2694.75,75,62,49.46,100,5.75,15.29818182,1020,0.1
2/11/23 8:00,20993,20393.72,53.53,9.23,5038.35,51.29333,7733.166667,2164.833333,20,73,52.02,0,5.75,16.33545455,1018,0.58
2/11/23 9:00,20606,19428.25,55.62,9.23,6757.12,36.79672,10863.33333,1638.666667,40,75,54.41,90,8.05,17.37272727,1017,1.51
2/11/23 10:00,20592,18374.27,56.98,9.23,7559.6,27.29112,12121.41667,1397.916667,75,70,55.67,240,12.66,18.41,1018,2.68
2/11/23 11:00,20437,17606.66,57.7,9.23,7722.38,22.90008,12087.16667,1481.916667,100,65,56.23,250,10.36,18.642,1019,3.53
2/11/23 12:00,20201,17417.63,59.32,9.23,7907.94,19.36835,11331.5,2018.083333,75,62,57.87,250,4.61,18.874,1017,3.83
2/11/23 13:00,19746,17530.57,60.26,9.23,7954.03,16.0883,10488.33333,2289.833333,75,59,58.77,160,4.61,19.106,1016,3.39
2/11/23 14:00,19761,18056.43,59.99,9.23,7769.53,19.26464,10449.83333,2060.833333,0,59,58.46,190,9.22,19.338,1016,2.29
2/11/23 15:00,20330,19125.79,59.67,9.23,6506.97,29.14984,9185.25,2297.666667,0,58,58.06,220,10.36,19.57,1016,1.21
2/11/23 16:00,21754,20692.94,58.28,9.23,2678.31,58.70138,4878.333333,2181.833333,0,59,56.59,240,4.61,14.04666667,1016,0.43
2/11/23 17:00,23970,23136.11,56.14,9.23,99.84,78.08752,228.4166667,2145.333333,0,61,54.32,210,10.36,8.523333333,1017,0
2/11/23 18:00,24912,24609.69,53.47,9.23,0,81.10705,-76.25,2096.25,0,69,51.76,292,1.99,3,1020,0
2/11/23 19:00,24592,24220.26,52.16,9.23,0,74.62741,-72.41666667,1967.083333,0,74,50.56,240,3.44,3.57,1018,0
2/11/23 20:00,24219,23587.53,51.28,9.23,0,73.24689,-73.83333333,1790.25,0,76,49.68,0,0,4.14,1024,0
2/11/23 21:00,23718,23050.35,50.49,9.23,0,69.4812,-75.08333333,1822.916667,75,78,48.9,0,0,4.71,1021,0
2/11/23 22:00,22955,22075.44,49.44,9.23,0,65.15937,-74,1945,15,81,48.07,198,4.21,5.28,1024,0
2/11/23 23:00,22146,21031.71,48.67,9.23,0,61.45042,-74,2070.916667,31,82,48.67,177,2.1,3.74,1024,0
2/12/23 0:00,21326,20233.56,48.51,9.23,0,60.7802,-75.33333333,1969,0,83,47.59,100,3.44,3.3025,1021,0
2/12/23 1:00,20773,19569.39,48.06,9.23,0,59.08317,-75.41666667,2062.333333,0,84,48.06,0,0,2.865,1024,0
2/12/23 2:00,20177,19135.79,47.1,9.23,0,58.38534,-74.33333333,2528.833333,0,83,47.1,0,0,2.4275,1024,0
2/12/23 3:00,19917,18931.62,46.76,9.23,0,56.49618,-74.58333333,2577.75,0,83,46.76,200,1.01,1.99,1024,0
2/12/23 4:00,20117,18835.65,46.13,9.23,0,60.06337,-75.16666667,2410.166667,0,80,46.13,0,0,2.277142857,1020,0
2/12/23 5:00,20629,19290.83,45.84,9.23,0,62.44175,-75.66666667,2429.666667,0,81,45.84,0,0,2.564285714,1023,0
2/12/23 6:00,21277,19998.28,45.66,9.23,83.72,64.40956,-39.5,2281.083333,0,77,45.66,0,0,2.851428571,1013,0
2/12/23 7:00,21068,19767.92,45.7,9.23,1778.48,58.28547,1725.25,2191.5,0,72,45.7,0,0,3.138571429,1014,0.1
2/12/23 8:00,19802,18912.98,48.11,9.23,4172.36,51.20101,5714.333333,1979.833333,0,76,47.14,0,3.44,3.425714286,1014,0.53
2/12/23 9:00,18702,17801.35,51.73,9.23,5180.68,41.63516,8107.416667,1441.333333,0,70,49.89,110,4.61,3.712857143,1018,1.35
2/12/23 10:00,18179,16704.1,55.44,9.23,5390.37,27.38638,9338.666667,1255.083333,0,62,53.6,20,1.01,4,1019,2.35
2/12/23 11:00,18053,16016.82,57.49,9.23,5520.59,18.10479,10189.33333,1254.833333,0,55,55.53,280,5.75,6.422,1017,2.72
2/12/23 12:00,17805,15992.51,58.71,9.23,5800.09,16.21418,10465.91667,1264.333333,75,56,56.91,280,4.61,8.844,1016,2.96
2/12/23 13:00,18317,16208.82,58.95,9.23,5862.98,15.00301,10435,1785.333333,20,58,57.27,250,4.61,11.266,1017,2.92
2/12/23 14:00,19030,16838.35,58.78,9.23,5590.43,23.10892,9403.916667,2390.583333,100,60,57.18,220,8.05,13.688,1015,2.08
2/12/23 15:00,19866,18119,57.9,9.23,4515.22,40.50565,6699.833333,2538.666667,100,62,56.3,210,11.5,16.11,1015,1.1
2/12/23 16:00,21298,19788.78,56.71,9.23,1976.45,64.6194,2856.666667,1634.75,0,65,55.15,220,9.22,18.41,1015,0.4
2/12/23 17:00,23498,22604.14,55.22,9.23,92.58,74.6736,215.6666667,2117.5,0,68,53.64,200,9.22,17.14692308,1016,0
2/12/23 18:00,24385,24245.38,53.28,9.23,0,74.49254,33.83333333,2450.5,75,73,51.73,220,6.91,15.88384615,1016,0
2/12/23 19:00,24138,23996.29,52.25,9.23,0,73.39933,-53.91666667,2400,0,75,50.7,200,3.44,14.62076923,1016,0
2/12/23 20:00,24006,23405.35,51.19,9.23,0,71.33557,-79.08333333,2623.666667,0,78,49.68,0,0,13.35769231,1017,0
2/12/23 21:00,23416,22732.46,50.38,9.23,0,67.55138,-80.16666667,2430.583333,0,80,48.88,100,3.44,12.09461538,1017,0
2/12/23 22:00,22356,21554.6,49.48,9.23,0,60.77075,-79.16666667,2144.666667,0,82,49.48,0,0,10.83153846,1018,0
2/12/23 23:00,21675,20544.89,48.65,9.23,0,59.86203,-78,2483.25,0,84,48.65,0,0,9.568461538,1018,0
2/13/23 0:00,21243,20118.92,49.21,9.23,0,55.46751,-78,2754.083333,0,83,47.53,100,4.61,8.305384615,1017,0
2/13/23 1:00,20371,19636.1,49.51,9.23,0,57.37227,-78.5,2605.166667,75,83,46.65,70,6.91,7.042307692,1017,0
2/13/23 2:00,20110,19410.75,49.51,9.23,0,56.72776,-78.66666667,1966.75,0,82,47.23,70,5.75,5.779230769,1015,0
2/13/23 3:00,20120,19484.47,48.79,9.23,0,57.39562,-79.08333333,1252.75,0,81,48.79,0,0,4.516153846,1016,0
2/13/23 4:00,20957,20019.83,47.75,9.23,0,62.01861,-79.5,1030.666667,20,82,47.75,0,0,3.253076923,1016,0
2/13/23 5:00,22490,21567.24,47.26,9.23,0,75.21095,-80,877.1666667,4,84,47.26,185,1.01,1.99,1020,0
2/13/23 6:00,24450,23760.46,47.05,9.23,80.71,91.97778,-20.08333333,853.6666667,75,84,45.91,80,3.44,1.592,1017,0
2/13/23 7:00,24781,24338.48,47.79,9.23,2116.17,75.83797,2510.5,579.3333333,100,82,45.88,80,4.61,1.194,1017,0.11
2/13/23 8:00,23387,23053.63,50.02,9.23,5424.76,56.64042,8654.916667,524,75,80,48.49,80,4.61,0.796,1018,0.66
2/13/23 9:00,21955,21428.02,53.76,9.23,6698.78,47.64736,11135,837.8333333,0,73,52.27,0,0,0.398,1019,1.72
2/13/23 10:00,21397,19995.84,57.02,9.23,7266.63,34.59443,11772.83333,1216.916667,20,64,55.44,355,1.99,0,1020,3.03
2/13/23 11:00,20829,19019.38,59.2,9.23,7514.38,24.00315,11934.33333,1483.5,20,60,57.63,269,3,5.01,1019,4.21
2/13/23 12:00,20801,18811.4,59.99,9.23,7744.02,15.27198,11956.58333,1962.666667,75,58,58.42,155,1.99,5.01,1018,4.58
2/13/23 13:00,21016,18922.55,60.49,9.23,7895.6,13.18142,11909.91667,2599.666667,75,60,59.07,248,5.99,11.01,1018,4.04
2/13/23 14:00,21484,19451.1,60.67,9.23,7675.6,15.20565,11482.66667,3744.916667,40,60,59.27,200,9.22,7.676666667,1017,2.87
2/13/23 15:00,21979,20659.28,60.96,9.23,6552.92,25.32988,9522.833333,4706.75,40,60,59.58,190,11.5,4.343333333,1017,1.5
2/13/23 16:00,23592,22552.25,59.68,9.23,2892.6,60.81352,5291.333333,5067.25,100,63,58.32,244,3,1.01,1018,0.53
2/13/23 17:00,26048,25133.46,57.74,9.23,133.76,78.76497,387.6666667,4941.75,100,69,56.46,190,13.8,3.5,1018,0
2/13/23 18:00,26966,26687.59,56.12,9.23,0,79.78723,-84.25,5056.666667,40,73,54.86,223,3,5.99,1018,0
2/13/23 19:00,26590,26329.99,55.22,9.23,0,73.09178,-80.75,5167.416667,75,77,54.07,200,9.22,5.691,1019,0
2/13/23 20:00,25938,25557.78,54.86,9.23,0,68.62122,-79.25,5308.833333,100,80,53.8,120,3.44,5.392,1018,0
2/13/23 21:00,24994,24573.48,54.9,9.23,0,66.2557,-79.91666667,4471.583333,100,82,53.94,130,4.61,5.093,1020,0
2/13/23 22:00,23529,23035.64,54.86,9.23,0,60.7764,-79.91666667,4399.833333,100,82,53.91,150,5.75,4.794,1019,0
2/13/23 23:00,22094,21869.75,54.59,9.23,0,59.23656,-79.33333333,4184.333333,100,82,53.6,110,3.44,4.495,1020,0
2/14/23 0:00,21295,21256.6,54.37,9.47,0,58.00247,-79,4222.083333,100,82,53.37,0,0,4.196,1019,0
2/14/23 1:00,20739,20587.81,53.78,9.47,0,54.66585,-79,4580.25,100,82,52.72,100,3.44,3.897,1019,0
2/14/23 2:00,20599,20191.28,53.71,9.47,0,54.0496,-79.33333333,5051.583333,100,81,52.59,120,3.44,3.598,1018,0
2/14/23 3:00,20739,20148.1,53.22,9.47,0,53.98457,-79.91666667,5005.083333,100,83,52.14,240,5.75,3.299,1020,0
2/14/23 4:00,21267,20713.46,52.99,9.47,0,55.69168,-80.25,4573.583333,100,83,51.89,270,1.01,3,1019,0
2/14/23 5:00,23081,22006.55,52.32,9.47,0,65.84341,-80.33333333,4621.083333,75,84,51.21,270,6.91,3.333333333,1018,0
2/14/23 6:00,25243,24250.73,51.82,9.47,101.57,86.00264,-6.416666667,4354.25,75,84,50.65,270,8.05,3.666666667,1019,0
2/14/23 7:00,25911,25160.09,51.57,9.47,2203.2,70.88605,2123.916667,4521.333333,75,86,50.47,277,1.99,4,1019,0.07
2/14/23 8:00,24989,24625.21,51.89,9.47,5317.16,59.2496,6612.583333,3985.583333,100,83,50.68,262,1.99,5.99,1021,0.49
2/14/23 9:00,23695,23637.59,52.99,9.47,6630.34,51.08361,9058.333333,3862.833333,100,76,51.57,270,11.5,6.663333333,1017,1.26
2/14/23 10:00,22584,22947.73,54.34,9.47,7248.61,37.80253,9970.666667,3868.166667,0,70,52.75,200,6.91,7.336666667,1014,2.2
2/14/23 11:00,21960,22393.51,55.44,9.47,7477.2,26.68601,10379.41667,3653.166667,75,67,53.83,228,3,8.01,1018,3.2
2/14/23 12:00,22092,22166.85,56.8,9.47,7574.3,19.77581,10186.58333,4095,75,62,55.09,0,5.75,7,1017,3.48
2/14/23 13:00,22489,22196.93,57.6,9.47,7621.15,20.01194,10635.58333,4313.166667,20,60,55.87,224,1.99,5.99,1015,3.08
2/14/23 14:00,22915,22519.6,57.81,9.47,7275.26,20.32889,9878.5,4085.25,20,60,56.12,0,4.61,9.955,1015,2.41
2/14/23 15:00,24127,23270.29,57.61,9.47,6096.71,39.06132,7779.75,4616.75,20,61,55.94,260,8.05,13.92,1016,1.28
2/14/23 16:00,25546,24417.16,56.43,9.47,2490.61,63.74058,3145.916667,4521.416667,100,64,54.77,270,8.05,17.885,1012,0.46
2/14/23 17:00,27314,26515.19,55.24,9.47,112.35,85.78321,209.6666667,3902.083333,75,40,52.34,360,11.5,21.85,1013,0
2/14/23 18:00,28319,27948.46,54.01,9.47,0,86.8785,-28,3335.166667,100,36,50.81,30,10.36,21.28,1013,0
2/14/23 19:00,28072,27502.25,52.74,9.47,0,85.61551,-31.41666667,3659.25,0,36,49.41,330,9.22,20.71,1014,0
2/14/23 20:00,27567,26676.61,51.49,9.47,0,83.99288,-33,3804,0,39,48.18,26,5.99,1.99,1015,0
2/14/23 21:00,26590,25686.62,49.91,9.47,0,81.39962,-33.5,4475.583333,0,42,47.7,0,5.75,2.378888889,1016,0
2/14/23 22:00,25049,24123.95,48.99,9.47,0,76.57713,-34,4957.333333,40,45,47.28,330,4.61,2.767777778,1018,0
2/14/23 23:00,23672,22925.31,47.64,9.47,0,71.59672,-33.58333333,4512.166667,0,52,45.7,0,4.61,3.156666667,1019,0
2/15/23 0:00,23006,21870.97,47.01,8.42,0,54.54453,-33.83333333,4002.583333,0,55,45.88,0,3.44,3.545555556,1019,0
2/15/23 1:00,22447,21204.02,46.22,8.42,0,53.4379,-34.16666667,3780.25,0,57,44.98,300,3.44,3.934444444,1020,0
2/15/23 2:00,21922,20757.13,45.81,8.42,0,53.48933,-34.91666667,3591.333333,0,55,43.56,310,4.61,4.323333333,1022,0
2/15/23 3:00,21924,20759.2,45.9,8.42,0,56.51735,-34.58333333,3232,0,49,42.93,340,5.75,4.712222222,1023,0
2/15/23 4:00,22813,21365.78,44.74,8.42,0,58.27774,-34.91666667,3112.083333,0,50,40.33,340,8.05,5.101111111,1020,0
2/15/23 5:00,24718,22902.95,43.86,8.42,0,77.15155,-35,3241.5,0,53,40.51,340,5.75,5.49,1021,0
2/15/23 6:00,26817,25258.6,43.95,8.42,137.66,93.43207,103.0833333,3134.666667,0,51,40.62,320,5.75,5.878888889,1022,0
2/15/23 7:00,26958,25593.26,44.26,8.42,3018.85,72.1977,3998.333333,2469.583333,0,47,40.32,330,6.91,6.267777778,1024,0.12
2/15/23 8:00,25311,23942.11,46.83,8.42,7275.04,52.95316,10711.83333,1928.333333,0,42,44.76,0,4.61,6.656666667,1025,0.64
2/15/23 9:00,23531,21938.02,50.79,8.42,8711.13,44.77557,12967.75,2066.666667,0,36,47.26,0,5.75,7.045555556,1027,1.64
2/15/23 10:00,22406,20435.36,54.07,8.42,9095.8,34.52463,13331.33333,2330.416667,0,34,50.77,0,3.44,7.434444444,1027,2.87
2/15/23 11:00,21759,19304.09,56.66,8.42,9010.12,27.02164,13180.08333,2210.833333,0,29,53.38,150,3.44,7.823333333,1026,3.91
2/15/23 12:00,21095,18814.71,58.37,8.42,9081.2,20.82906,12856.75,2144.833333,0,26,55.13,0,4.61,8.212222222,1021,4.24
2/15/23 13:00,20950,18913.26,60.21,8.42,9168.43,17.47634,12465.58333,1905.916667,0,24,57.06,160,5.75,8.601111111,1025,3.75
2/15/23 14:00,21385,19633.9,61.11,8.42,8884.04,19.66188,12444.58333,1911.666667,0,25,58.1,253,1.99,8.99,1026,2.7
2/15/23 15:00,21952,20949.18,61.21,8.42,7466.71,34.93988,11349.66667,1976.75,0,30,58.44,0,5.75,15.42,1025,1.43
2/15/23 16:00,24097,23045.42,60.31,8.42,2972.36,61.58439,6371.75,1709.166667,0,33,57.6,230,13.8,21.85,1024,0.51
2/15/23 17:00,26858,25881.8,58.33,8.42,127.52,86.13778,607.9166667,1295.416667,0,38,55.65,200,10.36,13.43,1025,0
2/15/23 18:00,28195,27647.77,54.09,8.42,0,96.29037,1.5,1115.416667,0,48,51.46,255,1.01,5.01,1026,0
2/15/23 19:00,28011,27370.71,52.07,8.42,0,85.86664,5.083333333,1102.25,0,53,49.46,0,0,2.505,1027,0
2/15/23 20:00,27419,26733.3,50.67,8.42,0,82.12935,3.083333333,1158.5,0,51,47.82,246,1.01,0,1028,0
2/15/23 21:00,26578,25830.76,49.55,8.42,0,78.18876,3,1138.25,0,51,49.55,0,0,0.505,1029,0
2/15/23 22:00,25234,24466.43,48.52,8.42,0,71.50591,5.833333333,1196.416667,0,48,48.52,176,1.01,1.01,1029,0
2/15/23 23:00,23986,23142.12,48.51,8.42,0,62.03639,3.916666667,1309.166667,0,42,48.51,6,1.99,8.01,1031,0
2/16/23 0:00,23184,22410.73,48.6,10.87,0,78.74459,3.833333333,1363.25,0,39,48.6,341,1.99,8.99,1025,0
2/16/23 1:00,22696,21780.16,48.2,10.87,0,76.97909,3.25,1335.083333,0,47,48.2,358,1.99,11.01,1025,0
2/16/23 2:00,22448,21320.82,48.34,10.87,0,76.88495,3.166666667,1545.666667,0,43,48.34,0,0,10,1025,0
2/16/23 3:00,22651,21321.74,47.77,10.87,0,82.54164,2.916666667,1499.25,0,45,46.29,67,4,8.99,1025,0
2/16/23 4:00,23448,21983.62,47.12,10.87,0,91.7458,-36.33333333,1634.75,0,43,47.12,178,1.01,1.99,1031,0
2/16/23 5:00,25352,23510.67,48.07,10.87,0,99.90535,-46.83333333,1521.916667,0,40,46.72,20,3.89,3.65,1026,0
2/16/23 6:00,27387,25766.81,46.2,10.87,153.67,110.96517,118.8333333,1470.666667,0,42,46.2,0,0,3.876666667,1025,0
2/16/23 7:00,27648,25965.85,46.13,10.87,3133.02,93.52483,4033.333333,1522.583333,0,37,46.13,0,0,4.103333333,1026,0.12
2/16/23 8:00,26285,24172.68,49.55,10.87,7214.98,70.8287,9185.416667,1614.5,0,40,49.55,0,0,4.33,1025,0.6
2/16/23 9:00,24681,22318.56,53.49,10.87,8217.26,59.85425,11107.66667,1496.25,0,37,50.29,0,0,4.556666667,1032,1.54
2/16/23 10:00,23381,20603.7,57.58,10.87,8281.69,59.45876,11783.5,1508.666667,0,28,54.36,0,0,4.783333333,1032,2.68
2/16/23 11:00,22735,19355.41,60.4,10.87,8088.64,55.11896,11906.16667,1598.416667,0,25,57.33,200,1.99,5.01,1033,3.5
2/16/23 12:00,22638,18794.64,61.47,10.87,8046.95,52.38333,11558.58333,1681.333333,0,23,58.39,224,1.99,5.99,1033,3.79
2/16/23 13:00,22210,18951.15,62.2,10.87,7925.65,53.37814,10859.66667,1421.75,0,23,59.2,170,3.44,5.99,1028,3.35
2/16/23 14:00,22060,19601.37,62.65,10.87,7499.52,53.58906,10176.75,1106.916667,0,23,59.7,0,5.75,5.99,1027,2.34
2/16/23 15:00,22673,20753.33,62.08,10.87,6058.44,61.20595,8041.083333,1057.916667,0,28,59.31,200,6.91,5.99,1026,1.25
2/16/23 16:00,24439,22789.48,60.66,10.87,2319.25,83.9282,3628.5,761.75,0,30,57.83,250,5.75,5.99,1026,0.45
2/16/23 17:00,26756,25676.35,58.35,10.87,96.43,104.65116,445.4166667,568.5833333,0,34,55.49,0,3.44,5.99,1027,0
2/16/23 18:00,28134,27345.56,55.53,10.87,0,107.98314,-18.91666667,669.5833333,0,35,52.43,260,3.44,5.99,1027,0
2/16/23 19:00,27895,27078.37,53.38,10.87,0,102.70506,-14.66666667,969.1666667,0,39,50.25,0,0,5.99,1027,0
2/16/23 20:00,27199,26453.95,52.25,10.87,0,100.42283,-13.08333333,1077,0,42,49.15,354,1.01,5.99,1029,0
2/16/23 21:00,26242,25700.93,50.97,10.87,0,92.75394,-13.5,1002.75,0,37,47.52,0,0,2.995,1027,0
2/16/23 22:00,24816,24351.79,50.41,10.87,0,88.48118,-13.83333333,1193.583333,0,41,47.08,4,1.01,0,1027,0
2/16/23 23:00,23589,23075.78,50.52,10.87,0,80.90468,-13.91666667,1423.833333,0,34,46.87,194,1.99,3,1029,0
2/17/23 0:00,22969,22678.38,50.11,10.38,0,83.27452,-13.83333333,1542.583333,0,38,46.6,0,0,2.895263158,1027,0
2/17/23 1:00,22327,22063.29,50,10.38,0,78.93603,-13.91666667,1982.333333,0,37,50,0,0,2.790526316,1021,0
2/17/23 2:00,22067,21511.86,49.3,10.38,0,76.69196,-14,2369.916667,0,31,49.3,0,0,2.685789474,1021,0
2/17/23 3:00,21912,21483.78,48.72,10.38,0,76.73118,-14.08333333,2707,0,36,48.72,0,0,2.581052632,1021,0
2/17/23 4:00,22463,22068.28,48.83,10.38,0,81.7485,-14.66666667,2998.416667,0,38,48.83,0,0,2.476315789,1019,0
2/17/23 5:00,24180,23408.04,48.9,10.38,0,90.04197,-15,2983.5,0,38,48.9,0,0,2.371578947,1019,0
2/17/23 6:00,25928,25360.95,48.45,10.38,95.58,104.47446,60.08333333,2832.333333,0,38,48.45,0,0,2.266842105,1019,0
2/17/23 7:00,26312,25750.38,48.92,10.38,1765.22,91.83623,1895.75,2738.25,0,37,48.06,350,3.44,2.162105263,1019,0.09
2/17/23 8:00,25017,24387.77,50.13,10.38,4208.3,71.06599,5882.666667,2587.583333,0,40,46.72,60,5.75,2.057368421,1019,0.51
2/17/23 9:00,23346,22916.82,53.87,10.38,5122.85,65.13888,8893.75,2473,0,35,50.59,60,6.91,1.952631579,1023,1.28
2/17/23 10:00,22056,21448.35,58.28,10.38,5330.65,59.9245,10177.25,2449.916667,0,24,54.93,40,5.75,1.847894737,1025,2.21
2/17/23 11:00,21271,20366.93,61.7,10.38,5330.72,54.43084,10371.33333,2141.166667,0,26,58.78,60,6.91,1.743157895,1022,2.91
2/17/23 12:00,20657,19803.77,63.91,10.38,5194.61,50.98045,9600.166667,1879.75,0,23,61.09,30,9.22,1.638421053,1021,3.14
2/17/23 13:00,20569,19840.34,65.01,10.38,5139.34,50.57528,9249.583333,1892.25,0,24,62.35,90,10.36,1.533684211,1020,2.78
2/17/23 14:00,20575,20187.76,65.82,10.38,4692.18,51.75024,8726.833333,1825.833333,0,23,63.19,120,6.91,1.428947368,1020,2.03
2/17/23 15:00,21058,21055.63,65.66,10.38,3908.96,61.90426,7512.25,1676.5,0,24,63.05,0,3.44,1.324210526,1019,1.1
2/17/23 16:00,23295,22789,65.23,10.38,1682.96,69.59917,4178.666667,1444.833333,0,24,62.58,180,8.05,1.219473684,1018,0.41
2/17/23 17:00,25581,25275.49,62.76,10.38,86.74,85.81291,375.0833333,1291.666667,0,32,60.24,130,4.61,1.114736842,1018,0
2/17/23 18:00,26469,26787.92,57.9,10.38,0,88.96149,7.333333333,1376,0,38,55.18,191,1.99,1.01,1019,0
